index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Fast Food_Count,Universities_Count,Schools_Count,Kindergartens_Count,Hospitals_Count,Pharmacies_Count,Clinics_Count,Malls_Count,Supermarkets_Count,Banks_Count,Fitness Centres_Count,Swimming Pools_Count,Parks_Count,Bus Stops_Count,Restaurants_dist,Fast Food_dist,Universities_dist,Schools_dist,Kindergartens_dist,Hospitals_dist,Pharmacies_dist,Clinics_dist,Malls_dist,Supermarkets_dist,Banks_dist,Fitness Centres_dist,Swimming Pools_dist,Parks_dist,Bus Stops_dist
SKY PARK (407),-12.0956057,-76.9882326,San Borja,En planos,flat,1,46.68,342000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (409),-12.0956057,-76.9882326,San Borja,En planos,flat,2,61.15,479000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (507),-12.0956057,-76.9882326,San Borja,En planos,flat,1,46.68,342000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (509),-12.0956057,-76.9882326,San Borja,En planos,flat,2,61.15,479000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (601),-12.0956057,-76.9882326,San Borja,En planos,flat,3,82.88,705000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (605),-12.0956057,-76.9882326,San Borja,En planos,flat,3,79.52,693000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (607),-12.0956057,-76.9882326,San Borja,En planos,flat,1,46.3,340000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (609),-12.0956057,-76.9882326,San Borja,En planos,flat,2,61.15,479000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (701),-12.0956057,-76.9882326,San Borja,En planos,flat,3,83.22,740000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (705),-12.0956057,-76.9882326,San Borja,En planos,flat,3,79.52,693000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (708),-12.0956057,-76.9882326,San Borja,En planos,flat,1,37.95,266000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (709),-12.0956057,-76.9882326,San Borja,En planos,flat,2,61.15,479000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (802),-12.0956057,-76.9882326,San Borja,En planos,flat,3,71.58,724000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (805),-12.0956057,-76.9882326,San Borja,En planos,flat,3,79.52,693000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (901),-12.0956057,-76.9882326,San Borja,En planos,flat,3,83.22,740000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (902),-12.0956057,-76.9882326,San Borja,En planos,flat,3,71.89,727000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
SKY PARK (905),-12.0956057,-76.9882326,San Borja,En planos,flat,3,79.52,709000.0,5,0,0,7,20,0,1,2,0,1,3,0,0,0,9,0.7415011260485955,,,0.8033106296947968,0.7653843797166489,,0.9290903375795677,0.9657812514520845,,0.7352679819576189,0.5281374873707728,,,,0.8416476747637466
Proyecto Libertad (A),-12.087824627090738,-77.08451986312866,San Miguel,En planos,flat,1,30.0,230000.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Proyecto Libertad (B),-12.087824627090738,-77.08451986312866,San Miguel,En planos,flat,3,60.0,384000.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Proyecto Libertad (C),-12.087824627090738,-77.08451986312866,San Miguel,En planos,flat,2,47.0,277500.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Proyecto Libertad (G),-12.087824627090738,-77.08451986312866,San Miguel,En planos,flat,1,46.0,286500.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Proyecto Libertad (D),-12.087824627090738,-77.08451986312866,San Miguel,En planos,flat,1,23.0,180700.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Proyecto Libertad (E),-12.087824627090738,-77.08451986312866,San Miguel,En planos,flat,2,48.0,285800.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Proyecto Libertad (F),-12.087824627090738,-77.08451986312866,San Miguel,En planos,duplex,1,42.0,311800.0,23,4,0,21,47,0,9,1,0,2,1,0,0,0,3,0.5797986903907999,0.6859075697201489,,0.32956199734069275,0.47703408067237113,,0.28524950075084365,0.993470336786961,,0.6293963497224018,0.7494991833277704,,,,0.8735827511027209
Colón 524 (TIPO 103),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,80.5,828375.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO 201),-12.1282973,-77.031466,Miraflores,En construcción,flat,3,101.4,1030125.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO 202),-12.1282973,-77.031466,Miraflores,En construcción,flat,3,103.9,1068750.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y03),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,75.4,767625.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y05),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,75.3,769500.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO X01),-12.1282973,-77.031466,Miraflores,En construcción,flat,3,102.9,1039875.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO X02),-12.1282973,-77.031466,Miraflores,En construcción,flat,3,105.4,1078125.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO X03),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,76.0,774000.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO X04),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,74.1,728250.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO X05),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,73.6,766875.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y01),-12.1282973,-77.031466,Miraflores,En construcción,flat,3,101.4,1038000.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y02),-12.1282973,-77.031466,Miraflores,En construcción,flat,3,103.9,1077000.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y03),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,75.4,767625.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y04),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,74.8,741750.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO Y05),-12.1282973,-77.031466,Miraflores,En construcción,flat,2,75.3,771375.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO 102),-12.1282973,-77.031466,Miraflores,En construcción,duplex,3,185.0,1588500.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO 1001),-12.1282973,-77.031466,Miraflores,En construcción,duplex,3,209.0,1774500.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO 1003),-12.1282973,-77.031466,Miraflores,En construcción,duplex,2,153.0,1301625.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Colón 524 (TIPO 1004),-12.1282973,-77.031466,Miraflores,En construcción,duplex,3,148.0,1216500.0,173,27,0,9,9,0,12,3,5,6,19,5,0,0,25,0.6995582712298812,0.8479764655289856,,0.3853548746460943,0.6920053772852016,,0.8138425814441739,0.4443652378504428,0.6028649566129528,0.3453550277077004,0.9306798118608162,0.6692576320586578,,,0.46064552862956104
Novara (X02),-12.122544661911917,-77.0244692526943,Miraflores,Entrega inmediata,flat,3,120.14,822210.0,190,32,0,17,16,0,26,6,5,6,27,8,0,0,26,0.6349751643436992,0.6406776722363787,,0.12072584420383088,0.9014391377904148,,0.4981098948775926,0.6420855743592172,0.8466866235966191,0.8152383110450934,0.6425618185580756,0.8134365794586145,,,0.6024182146469619
Novara (X01),-12.122544661911917,-77.0244692526943,Miraflores,Entrega inmediata,flat,3,122.06,750000.0,190,32,0,17,16,0,26,6,5,6,27,8,0,0,26,0.6349751643436992,0.6406776722363787,,0.12072584420383088,0.9014391377904148,,0.4981098948775926,0.6420855743592172,0.8466866235966191,0.8152383110450934,0.6425618185580756,0.8134365794586145,,,0.6024182146469619
EDIFICIO BLEND (2),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,3,70.46,532000.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (3),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,3,71.51,498400.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (4),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,3,65.64,461600.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (5),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,2,54.9,394300.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (6),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,2,66.59,467600.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (7),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,3,68.72,480900.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (8),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,1,43.37,322000.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (9),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,1,40.0,300800.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (1),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,flat,3,71.19,558600.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (1),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,duplex,3,138.51,870700.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (2),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,duplex,3,139.1,881600.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (3),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,duplex,3,132.43,791200.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (6),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,duplex,4,133.11,795100.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO BLEND (7),-12.071545669307062,-77.04686880983182,Jesus Maria,En planos,duplex,3,133.97,797200.0,62,10,1,38,33,1,25,6,4,2,18,3,0,0,12,0.8565719224397582,0.604484818710368,0.3706191643575374,0.37842287595830426,0.6581200275765127,0.32265073579731146,0.4149768767525701,0.9743790003615649,0.6215128289062534,0.668180836509117,0.6852671126065629,0.45821674012011415,,,0.396862328499686
EDIFICIO HAMPTONS (Dpto 203),-12.093134142491394,-77.03186048321159,San Isidro,Entrega inmediata,flat,1,47.75,431250.0,87,5,0,12,11,0,20,1,0,1,31,0,0,1,34,0.6714118890631372,0.7189974309465936,,0.8793777009651269,0.6456122798803577,,0.8901002074049135,0.8591085054036816,,0.4995875197226106,0.17081354766737142,,,0.5383978804950005,0.7205436445042087
The Met (Tipo 1),-12.127713501448744,-77.02484068000494,Miraflores,Entrega inmediata,flat,3,83.05,885867.0,166,24,0,10,14,0,17,1,5,8,22,4,0,0,28,0.5557804838013237,0.9739515898959072,,0.691426304002515,0.6631838212130715,,0.827572852576955,0.6612559630891641,0.9650527271668211,0.34419140031403533,0.518849756091532,0.3586373057707986,,,0.6247293345166277
The Met (Tipo 2),-12.127713501448744,-77.02484068000494,Miraflores,Entrega inmediata,flat,3,83.37,889280.0,166,24,0,10,14,0,17,1,5,8,22,4,0,0,28,0.5557804838013237,0.9739515898959072,,0.691426304002515,0.6631838212130715,,0.827572852576955,0.6612559630891641,0.9650527271668211,0.34419140031403533,0.518849756091532,0.3586373057707986,,,0.6247293345166277
