index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
GALLERY (TIPO 6),-12.0953578,-77.0536753,San Isidro,Entrega inmediata,flat,1,73.82,583538.0,14,-12.0971335,-77.0587922,5,-12.1032157,-77.0517325,0,0,0,8,-12.0887162,-77.0562002,25,-12.094089,-77.059542,1,-12.0877134,-77.0546996,15,-12.093552,-77.05765,2,-12.0878251,-77.0550691,0,0,0,1,-12.1025598,-77.052177,16,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,10,-12.0948824,-77.0543695
GALLERY (TIPO 7),-12.0953578,-77.0536753,San Isidro,Entrega inmediata,flat,1,72.63,597891.0,14,-12.0971335,-77.0587922,5,-12.1032157,-77.0517325,0,0,0,8,-12.0887162,-77.0562002,25,-12.094089,-77.059542,1,-12.0877134,-77.0546996,15,-12.093552,-77.05765,2,-12.0878251,-77.0550691,0,0,0,1,-12.1025598,-77.052177,16,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,10,-12.0948824,-77.0543695
GALLERY (TIPO 8),-12.0953578,-77.0536753,San Isidro,Entrega inmediata,flat,1,71.52,596604.0,14,-12.0971335,-77.0587922,5,-12.1032157,-77.0517325,0,0,0,8,-12.0887162,-77.0562002,25,-12.094089,-77.059542,1,-12.0877134,-77.0546996,15,-12.093552,-77.05765,2,-12.0878251,-77.0550691,0,0,0,1,-12.1025598,-77.052177,16,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,10,-12.0948824,-77.0543695
GALLERY (TIPO DUPLEX 5),-12.0953578,-77.0536753,San Isidro,Entrega inmediata,duplex,1,120.69,828067.0,14,-12.0971335,-77.0587922,5,-12.1032157,-77.0517325,0,0,0,8,-12.0887162,-77.0562002,25,-12.094089,-77.059542,1,-12.0877134,-77.0546996,15,-12.093552,-77.05765,2,-12.0878251,-77.0550691,0,0,0,1,-12.1025598,-77.052177,16,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,10,-12.0948824,-77.0543695
GALLERY (TIPO DUPLEX 7),-12.0953578,-77.0536753,San Isidro,Entrega inmediata,duplex,1,144.94,904045.0,14,-12.0971335,-77.0587922,5,-12.1032157,-77.0517325,0,0,0,8,-12.0887162,-77.0562002,25,-12.094089,-77.059542,1,-12.0877134,-77.0546996,15,-12.093552,-77.05765,2,-12.0878251,-77.0550691,0,0,0,1,-12.1025598,-77.052177,16,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,10,-12.0948824,-77.0543695
SB NORTE 1189 (TIPO 1),-12.093442,-76.9926012,San Borja,Entrega inmediata,flat,3,96.92,829900.0,10,-12.0956932,-76.9950519,0,0.0,0.0,0,0,0,13,-12.0961651,-76.9992792,25,-12.0942,-76.9887055,0,0,0,6,-12.090537,-76.9958715,4,-12.0870065,-76.9869837,0,0,0,1,-12.097334,-76.9947601,5,-12.1003441,-76.9885668,0,0,0,0,0,0,0,0,0,16,-12.087423,-76.996905
SB NORTE 1189 (TIPO 2),-12.093442,-76.9926012,San Borja,Entrega inmediata,flat,3,97.44,860152.0,10,-12.0956932,-76.9950519,0,0.0,0.0,0,0,0,13,-12.0961651,-76.9992792,25,-12.0942,-76.9887055,0,0,0,6,-12.090537,-76.9958715,4,-12.0870065,-76.9869837,0,0,0,1,-12.097334,-76.9947601,5,-12.1003441,-76.9885668,0,0,0,0,0,0,0,0,0,16,-12.087423,-76.996905
Escallonia (ESC-102),-12.0841535,-77.0496504,Jesus Maria,En construcción,flat,3,54.91,413046.0,48,-12.0926921,-77.0469339,5,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,19,-12.081111,-77.0541973,37,-12.0768349,-77.0453794,1,-12.0877134,-77.0546996,19,-12.0916614,-77.0540635,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,0,0.0,0.0,12,-12.0923267,-77.0471492,0,0,0,0,0,0,0,0,0,8,-12.0789129,-77.0571038
Escallonia (ESC-805),-12.0841535,-77.0496504,Jesus Maria,En construcción,duplex,2,122.21,841235.0,48,-12.0926921,-77.0469339,5,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,19,-12.081111,-77.0541973,37,-12.0768349,-77.0453794,1,-12.0877134,-77.0546996,19,-12.0916614,-77.0540635,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,0,0.0,0.0,12,-12.0923267,-77.0471492,0,0,0,0,0,0,0,0,0,8,-12.0789129,-77.0571038
SANTORIN (TIPO 5),-12.1225475,-77.0239038,Miraflores,Entrega inmediata,flat,2,81.0,690000.0,182,-12.1197949,-77.0295882,31,-12.1194011,-77.029408,0,0,0,18,-12.1214959,-77.0247565,16,-12.1222026,-77.0327536,0,0,0,26,-12.1214201,-77.0289043,6,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,6,-12.1295635,-77.0223023,26,-12.1200842,-77.0298172,6,-12.1294765,-77.0220782,0,0,0,0,0,0,24,-12.1245747,-77.0296068
SANTORIN (TIPO 4C),-12.1225475,-77.0239038,Miraflores,Entrega inmediata,duplex,2,118.0,930000.0,182,-12.1197949,-77.0295882,31,-12.1194011,-77.029408,0,0,0,18,-12.1214959,-77.0247565,16,-12.1222026,-77.0327536,0,0,0,26,-12.1214201,-77.0289043,6,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,6,-12.1295635,-77.0223023,26,-12.1200842,-77.0298172,6,-12.1294765,-77.0220782,0,0,0,0,0,0,24,-12.1245747,-77.0296068
SIENA (6),-12.0896074,-77.04695,Lince,Entrega inmediata,flat,2,95.03,823198.0,22,-12.0926921,-77.0469339,2,-12.0841471,-77.0513927,1,-12.0850544,-77.0547538,12,-12.0830568,-77.0421147,26,-12.0914,-77.05536,1,-12.0877134,-77.0546996,15,-12.0916614,-77.0540635,6,-12.0860358,-77.0543377,0,0,0,0,0.0,0.0,15,-12.0923267,-77.0471492,0,0,0,0,0,0,0,0,0,18,-12.0948824,-77.0543695
La Paz 742 (Torre B Flat 104),-12.125733337745602,-77.02700591773834,Miraflores,Entrega inmediata,flat,2,102.0,879750.0,203,-12.1324083,-77.0265949,33,-12.1194011,-77.029408,0,0,0,11,-12.1214959,-77.0247565,14,-12.1222026,-77.0327536,0,0,0,23,-12.1214201,-77.0289043,3,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,7,-12.1295635,-77.0223023,25,-12.1200842,-77.0298172,6,-12.1294765,-77.0220782,0,0,0,0,0,0,32,-12.1245747,-77.0296068
La Paz 742 (Torre A Dúplex 504),-12.125733337745602,-77.02700591773834,Miraflores,Entrega inmediata,duplex,2,84.0,724500.0,203,-12.1324083,-77.0265949,33,-12.1194011,-77.029408,0,0,0,11,-12.1214959,-77.0247565,14,-12.1222026,-77.0327536,0,0,0,23,-12.1214201,-77.0289043,3,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,7,-12.1295635,-77.0223023,25,-12.1200842,-77.0298172,6,-12.1294765,-77.0220782,0,0,0,0,0,0,32,-12.1245747,-77.0296068
MALECÓN BUENOS AIRES (1),-12.1289619,-77.0340605,Miraflores,Entrega inmediata,flat,3,122.0,1256250.0,132,-12.1324083,-77.0265949,22,-12.1207589,-77.0302869,0,0,0,7,-12.1253402,-77.0296176,5,-12.1222026,-77.0327536,0,0,0,8,-12.1244626,-77.0289199,1,-12.1245663,-77.0300016,2,-12.1229297,-77.0322474,4,-12.1314014,-77.0313593,14,-12.1285133,-77.0295427,5,-12.1229593,-77.028622,0,0,0,0,0,0,18,-12.1245747,-77.0296068
Los Bambúes 125 (TIPO A),-12.075326942193248,-77.07395068908144,Pueblo Libre,En planos,flat,1,44.0,266000.0,48,-12.0703723,-77.0795643,9,-12.0713547,-77.0806746,1,-12.0800353,-77.0717016,13,-12.07602,-77.0777,27,-12.069133,-77.0755091,0,0,0,12,-12.0744512,-77.0795726,3,-12.0799935,-77.0801214,0,0,0,3,-12.0728734,-77.0655359,8,-12.0695449,-77.07954,0,0,0,0,0,0,0,0,0,21,-12.0819133,-77.070975
Los Bambúes 125 (TIPO B),-12.075326942193248,-77.07395068908144,Pueblo Libre,En planos,flat,2,59.0,365000.0,48,-12.0703723,-77.0795643,9,-12.0713547,-77.0806746,1,-12.0800353,-77.0717016,13,-12.07602,-77.0777,27,-12.069133,-77.0755091,0,0,0,12,-12.0744512,-77.0795726,3,-12.0799935,-77.0801214,0,0,0,3,-12.0728734,-77.0655359,8,-12.0695449,-77.07954,0,0,0,0,0,0,0,0,0,21,-12.0819133,-77.070975
Los Bambúes 125 (TIPO C),-12.075326942193248,-77.07395068908144,Pueblo Libre,En planos,duplex,3,77.0,468000.0,48,-12.0703723,-77.0795643,9,-12.0713547,-77.0806746,1,-12.0800353,-77.0717016,13,-12.07602,-77.0777,27,-12.069133,-77.0755091,0,0,0,12,-12.0744512,-77.0795726,3,-12.0799935,-77.0801214,0,0,0,3,-12.0728734,-77.0655359,8,-12.0695449,-77.07954,0,0,0,0,0,0,0,0,0,21,-12.0819133,-77.070975
Los Bambúes 125 (TIPO D),-12.075326942193248,-77.07395068908144,Pueblo Libre,En planos,duplex,3,97.0,596600.0,48,-12.0703723,-77.0795643,9,-12.0713547,-77.0806746,1,-12.0800353,-77.0717016,13,-12.07602,-77.0777,27,-12.069133,-77.0755091,0,0,0,12,-12.0744512,-77.0795726,3,-12.0799935,-77.0801214,0,0,0,3,-12.0728734,-77.0655359,8,-12.0695449,-77.07954,0,0,0,0,0,0,0,0,0,21,-12.0819133,-77.070975
Anturio (ANT SS01),-12.0904655,-77.03665360000001,Lince,En construcción,flat,3,132.43,1285818.75,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT SS02),-12.0904655,-77.03665360000001,Lince,En construcción,flat,1,78.94,658511.25,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT SS03),-12.0904655,-77.03665360000001,Lince,En construcción,flat,3,131.8,1150593.75,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT 101),-12.0904655,-77.03665360000001,Lince,En construcción,flat,3,103.9,1080693.75,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT 102),-12.0904655,-77.03665360000001,Lince,En construcción,flat,1,70.5,763721.25,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT X3),-12.0904655,-77.03665360000001,Lince,En construcción,flat,2,79.62,821287.5,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT X4),-12.0904655,-77.03665360000001,Lince,En construcción,flat,2,80.09,825633.75,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT X01A),-12.0904655,-77.03665360000001,Lince,En construcción,flat,3,104.89,1083630.0,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT X01B),-12.0904655,-77.03665360000001,Lince,En construcción,flat,3,104.57,1081560.0,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT X02B),-12.0904655,-77.03665360000001,Lince,En construcción,flat,3,104.81,1083870.0,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT 701),-12.0904655,-77.03665360000001,Lince,En construcción,duplex,3,198.47,1887333.75,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
Anturio (ANT 702),-12.0904655,-77.03665360000001,Lince,En construcción,duplex,3,198.9,1890123.75,95,-12.0897136,-77.0285299,4,-12.0972315,-77.036005,0,0,0,19,-12.08363,-77.03354,19,-12.08905,-77.02764,0,0,0,33,-12.0856343,-77.0347222,1,-12.095712,-77.0429328,0,0,0,2,-12.0817726,-77.0357032,18,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,38,-12.0866627,-77.0342726
MAR D´AMALFI (A 1),-12.1216006,-77.0205299,Miraflores,En construcción,flat,3,183.3,1282500.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (A 2),-12.1216006,-77.0205299,Miraflores,En construcción,flat,2,158.6,1100812.5,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (A 3),-12.1216006,-77.0205299,Miraflores,En construcción,flat,2,126.1,1033125.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (A 4),-12.1216006,-77.0205299,Miraflores,En construcción,flat,3,127.9,1111500.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (A 5),-12.1216006,-77.0205299,Miraflores,En construcción,flat,2,83.4,673312.5,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (B 1),-12.1216006,-77.0205299,Miraflores,En construcción,flat,3,133.3,1161375.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (B 2),-12.1216006,-77.0205299,Miraflores,En construcción,flat,3,131.1,1140000.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (B 3),-12.1216006,-77.0205299,Miraflores,En construcción,flat,2,92.0,765937.5,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (B 4),-12.1216006,-77.0205299,Miraflores,En construcción,flat,2,89.3,744562.5,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (C 1),-12.1216006,-77.0205299,Miraflores,En construcción,flat,2,90.2,762375.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (C2),-12.1216006,-77.0205299,Miraflores,En construcción,flat,1,93.3,790875.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (E 1),-12.1216006,-77.0205299,Miraflores,En construcción,duplex,3,185.1,1458750.0,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (E 4),-12.1216006,-77.0205299,Miraflores,En construcción,duplex,3,236.2,1571062.5,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
MAR D´AMALFI (E 5),-12.1216006,-77.0205299,Miraflores,En construcción,duplex,3,218.5,1485562.5,114,-12.1194195,-77.0287035,17,-12.1194011,-77.029408,0,0,0,16,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,24,-12.1214201,-77.0289043,5,-12.1200016,-77.0180729,4,-12.1205523,-77.0278645,2,-12.1295635,-77.0223023,21,-12.1238847,-77.0291879,5,-12.1294765,-77.0220782,0,0,0,0,0,0,16,-12.1279188,-77.0268176
La Foret - San Felipe (LF-2-X10B),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,3,73.3,524157.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-1-X07),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,2,65.52,460601.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-2-X01),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,2,67.26,478297.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-2-X04),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,2,56.96,399348.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-2-X05),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,1,42.3,305008.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-2-X06),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,1,43.83,320400.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-2-X07),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,1,43.95,319981.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-2-X10A),-12.082678,-77.0500825,Jesus Maria,En construcción,flat,2,58.86,418509.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
La Foret - San Felipe (LF-1-AZ02),-12.082678,-77.0500825,Jesus Maria,En construcción,duplex,2,81.55,543109.0,51,-12.0789386,-77.0490825,6,-12.0757071,-77.0527747,1,-12.0850544,-77.0547538,24,-12.07486,-77.05383,37,-12.07993,-77.05803,1,-12.0877134,-77.0546996,23,-12.0869422,-77.0422038,7,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,14,-12.0739331,-77.0486323,0,0,0,0,0,0,0,0,0,14,-12.075003,-77.0459627
