index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio
Boloña 256 (Tipo 04),-12.1211869,-77.0191803,Miraflores,En planos,flat,2,70.71,528750.0
Boloña 256 (Tipo 05),-12.1211869,-77.0191803,Miraflores,En planos,flat,3,86.76,637500.0
Boloña 256 (Tipo 01),-12.1211869,-77.0191803,Miraflores,En planos,flat,2,91.75,675000.0
Boloña 256 (Dpto. 1004),-12.1211869,-77.0191803,Miraflores,En planos,flat,1,60.11,468750.0
Boloña 256 (DUPLEX 201),-12.1211869,-77.0191803,Miraflores,En planos,duplex,3,141.64,993750.0
Boloña 256 (DUPLEX 1001),-12.1211869,-77.0191803,Miraflores,En planos,duplex,3,176.93,1106250.0
Boloña 256 (DUPLEX 1002),-12.1211869,-77.0191803,Miraflores,En planos,duplex,2,108.09,675000.0
Boloña 256 (DUPLEX 1003),-12.1211869,-77.0191803,Miraflores,En planos,duplex,2,115.14,720000.0
Boloña 256 (DUPLEX 1005),-12.1211869,-77.0191803,Miraflores,En planos,duplex,2,139.5,881250.0
Boloña 256 (DUPLEX 1006),-12.1211869,-77.0191803,Miraflores,En planos,duplex,3,173.74,1080000.0
DOMUM (Flat tipo 2),-12.120535,-77.0072581,Miraflores,En construcción,flat,3,84.17,690000.0
DOMUM (Flat tipo 1),-12.120535,-77.0072581,Miraflores,En construcción,flat,2,76.23,620000.0
DOMUM (Flat tipo 3),-12.120535,-77.0072581,Miraflores,En construcción,flat,3,103.57,850000.0
Albamar | Paseo Paz (TIPO 1A),-12.0749221,-77.04080600000002,Jesus Maria,En planos,flat,2,59.3,407500.0
Albamar | Paseo Paz (TIPO 2B),-12.0749221,-77.04080600000002,Jesus Maria,En planos,flat,2,55.99,393200.0
Albamar | Paseo Paz (TIPO 3C),-12.0749221,-77.04080600000002,Jesus Maria,En planos,flat,3,68.72,434700.0
Albamar | Paseo Paz (TIPO 4D),-12.0749221,-77.04080600000002,Jesus Maria,En planos,flat,3,79.33,516200.0
Albamar | Paseo Paz (TIPO 5E),-12.0749221,-77.04080600000002,Jesus Maria,En planos,flat,2,53.21,351900.0
Albamar | Paseo Paz (TIPO 5E),-12.0749221,-77.04080600000002,Jesus Maria,En planos,duplex,3,103.87,645200.0
Barrio Verde (C.1F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,2,86.16,698797.0
Barrio Verde (B.2F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,3,97.18,862958.0
Barrio Verde (B.3F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,3,96.0,852480.0
Barrio Verde (D.2F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,3,86.16,726686.0
Barrio Verde (E.1F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,1,59.85,527000.0
Barrio Verde (D.3F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,3,85.5,737096.0
Barrio Verde (B.7F),-12.1148864,-77.0454436,Miraflores,En construcción,flat,3,94.22,854104.0
Barrio Verde (A.1D),-12.1148864,-77.0454436,Miraflores,En construcción,duplex,2,105.06,815062.0
Barrio Verde (B.1D),-12.1148864,-77.0454436,Miraflores,En construcción,duplex,3,133.15,1099113.0
Barrio Verde (D.1D),-12.1148864,-77.0454436,Miraflores,En construcción,duplex,3,119.7,962166.0
Nerea (3DX-04),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,3,85.19,558620.0
Nerea (1D-01),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,1,41.92,295002.0
Nerea (3D-03),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,3,78.17,511732.0
Nerea (2D-04),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,2,66.86,417196.0
Nerea (3D-05),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,3,77.3,512719.0
Nerea (3D-06),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,3,92.3,579272.0
Nerea (3D-02),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,3,74.24,471541.0
Nerea (3D-04),-12.0719417,-77.0625745,Pueblo Libre,En construcción,flat,3,88.59,605264.0
Nerea (DÚPLEX-04),-12.0719417,-77.0625745,Pueblo Libre,En construcción,duplex,3,169.34,867099.0
LUMIERE (TIPO 2),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,flat,2,122.2,919363.0
LUMIERE (TIPO 3),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,flat,2,126.45,967901.0
LUMIERE (TIPO 4),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,flat,3,125.4,959907.0
LUMIERE (TIPO 5),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,flat,2,127.0,953958.0
LUMIERE (DUPLEX1701),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,duplex,3,256.07,1689835.0
LUMIERE (DUPLEX1702),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,duplex,3,252.12,1681734.0
LUMIERE (DUPLEX 1704),-12.131935446292864,-77.0215684075463,Miraflores,Entrega inmediata,duplex,3,256.3,1703809.0
Casa Barranco 195 (X01),-12.1409252,-77.0201024,Barranco,En planos,flat,1,42.1,406381.0
Casa Barranco 195 (X02),-12.1409252,-77.0201024,Barranco,En planos,flat,1,40.89,392694.0
Casa Barranco 195 (X03),-12.1409252,-77.0201024,Barranco,En planos,flat,2,55.33,533770.0
Casa Barranco 195 (X04),-12.1409252,-77.0201024,Barranco,En planos,flat,2,55.02,527453.0
Casa Barranco 195 (X05),-12.1409252,-77.0201024,Barranco,En planos,flat,1,42.3,407434.0
Casa Barranco 195 (X06),-12.1409252,-77.0201024,Barranco,En planos,flat,1,41.21,395853.0
Casa Barranco 195 (X07),-12.1409252,-77.0201024,Barranco,En planos,flat,2,55.8,540086.0
Casa Barranco 195 (X08),-12.1409252,-77.0201024,Barranco,En planos,flat,2,64.01,625363.0
Casa Barranco 195 (X09),-12.1409252,-77.0201024,Barranco,En planos,flat,3,74.6,759069.0
Casa Barranco 195 (X010),-12.1409252,-77.0201024,Barranco,En planos,flat,1,44.79,432701.0
Casa Barranco 195 (X011),-12.1409252,-77.0201024,Barranco,En planos,flat,2,62.87,614835.0
Casa Barranco 195 (X012),-12.1409252,-77.0201024,Barranco,En planos,flat,3,74.73,760122.0
Invent Cuba (1),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,2,63.51,460233.0
Invent Cuba (2),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,3,74.93,503191.0
Invent Cuba (7 - I),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,1,73.3,525394.0
Invent Cuba (3),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,2,58.62,424758.0
Invent Cuba (4),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,1,39.93,319675.0
Invent Cuba (5),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,1,40.18,298610.0
Invent Cuba (6),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,1,47.26,365566.0
Invent Cuba (7),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,2,62.8,455045.0
Invent Cuba (8),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,flat,2,86.62,646626.0
Invent Cuba (1),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,duplex,2,127.24,818740.0
Invent Cuba (2),-12.0749496,-77.04648759999999,Jesus Maria,En construcción,duplex,3,140.43,904468.0
Millet 173 (TIPO A),-12.090520788609558,-76.99169397131841,San Borja,En construcción,flat,3,138.25,999439.0
Millet 173 (TIPO C),-12.090520788609558,-76.99169397131841,San Borja,En construcción,flat,3,90.25,741882.0
Millet 173 (TIPO D),-12.090520788609558,-76.99169397131841,San Borja,En construcción,flat,3,90.1,740649.0
Millet 173 (TIPO E),-12.090520788609558,-76.99169397131841,San Borja,En construcción,flat,3,80.1,652927.0
Millet 173 (TIPO F),-12.090520788609558,-76.99169397131841,San Borja,En construcción,duplex,3,179.8,1245909.0
Millet 173 (TIPO G),-12.090520788609558,-76.99169397131841,San Borja,En construcción,duplex,3,179.6,1244260.0
Millet 173 (TIPO H),-12.090520788609558,-76.99169397131841,San Borja,En construcción,duplex,3,154.5,1103914.0
Catalino Etapa I (TIPO 4.1),-12.138646365352248,-77.0150527952137,Barranco,Entrega inmediata,flat,3,89.1,523504.0
Catalino Etapa I (TIPO 5.1),-12.138646365352248,-77.0150527952137,Barranco,Entrega inmediata,flat,3,80.89,493201.0
Catalino Etapa I (TIPO 3),-12.138646365352248,-77.0150527952137,Barranco,Entrega inmediata,flat,3,71.32,426944.0
Catalino Etapa I (TIPO 5),-12.138646365352248,-77.0150527952137,Barranco,Entrega inmediata,flat,2,67.58,397064.0
TOWER 27 (TIPO 5),-12.09032933056538,-77.032358920106,Lince,En planos,flat,2,60.0,455000.0
TOWER 27 (TIPO 1),-12.09032933056538,-77.032358920106,Lince,En planos,flat,3,67.53,509802.0
TOWER 27 (TIPO 2),-12.09032933056538,-77.032358920106,Lince,En planos,flat,3,69.14,520000.0
TOWER 27 (TIPO 3),-12.09032933056538,-77.032358920106,Lince,En planos,flat,1,40.64,320000.0
TOWER 27 (TIPO 4),-12.09032933056538,-77.032358920106,Lince,En planos,flat,2,55.54,425000.0
PATRIOTAS SAN MIGUEL (2),-12.077819567312677,-77.096493236327,San Miguel,En planos,flat,2,59.12,365490.0
PATRIOTAS SAN MIGUEL (4),-12.077819567312677,-77.096493236327,San Miguel,En planos,flat,3,66.3,398970.0
PATRIOTAS SAN MIGUEL (1),-12.077819567312677,-77.096493236327,San Miguel,En planos,flat,3,66.94,411060.0
PATRIOTAS SAN MIGUEL (3),-12.077819567312677,-77.096493236327,San Miguel,En planos,flat,2,53.34,340380.0
PATRIOTAS SAN MIGUEL (2004),-12.077819567312677,-77.096493236327,San Miguel,En planos,flat,2,62.95,358980.0
CENTRIK (Tipo 1),-12.1075448,-77.0293153,Miraflores,En construcción,flat,2,64.0,567821.0
CENTRIK (Tipo 2),-12.1075448,-77.0293153,Miraflores,En construcción,flat,2,85.51,711269.0
CENTRIK (Tipo 3),-12.1075448,-77.0293153,Miraflores,En construcción,flat,2,97.86,819506.0
CENTRIK (Tipo 4),-12.1075448,-77.0293153,Miraflores,En construcción,flat,2,76.74,723406.0
CENTRIK (Tipo 6),-12.1075448,-77.0293153,Miraflores,En construcción,flat,2,62.17,551585.0
CENTRIK (Tipo 7),-12.1075448,-77.0293153,Miraflores,En construcción,flat,3,83.13,731400.0
CENTRIK (Tipo 8),-12.1075448,-77.0293153,Miraflores,En construcción,flat,1,51.7,487361.0
CENTRIK (Tipo 5),-12.1075448,-77.0293153,Miraflores,En construcción,flat,2,75.65,713131.0
CENTRIK (Tipo 9),-12.1075448,-77.0293153,Miraflores,En construcción,flat,1,51.72,478123.0
CATARI 371 (SS02),-12.0752445,-77.10035479999999,San Miguel,En construcción,flat,3,119.51,664000.0
CATARI 371 (TipoG),-12.0752445,-77.10035479999999,San Miguel,En construcción,flat,3,84.5,544000.0
CATARI 371 (TipoB),-12.0752445,-77.10035479999999,San Miguel,En construcción,flat,3,72.49,420000.0
CATARI 371 (TipoC),-12.0752445,-77.10035479999999,San Miguel,En construcción,flat,3,84.92,484000.0
CATARI 371 (TipoA Vista Externa),-12.0752445,-77.10035479999999,San Miguel,En construcción,flat,2,57.3,338000.0
CATARI 371 (TipoD),-12.0752445,-77.10035479999999,San Miguel,En construcción,flat,2,59.6,414000.0
CATARI 371 (duplex801),-12.0752445,-77.10035479999999,San Miguel,En construcción,duplex,2,120.52,649000.0
CATARI 371 (duplex802),-12.0752445,-77.10035479999999,San Miguel,En construcción,duplex,2,102.65,599000.0
CATARI 371 (duplex804),-12.0752445,-77.10035479999999,San Miguel,En construcción,duplex,2,121.73,629000.0
CATARI 371 (duplex805),-12.0752445,-77.10035479999999,San Miguel,En construcción,duplex,3,127.93,739000.0
Checor | Porta 360 (101),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,2,77.0,803600.0
Checor | Porta 360 (TIPO 1A),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,2,81.15,807500.0
Checor | Porta 360 (102),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,2,98.41,923900.0
Checor | Porta 360 (TIPO 2A),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,2,81.81,809800.0
Checor | Porta 360 (TIPO 3A),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,2,75.29,735700.0
Checor | Porta 360 (TIPO 3B),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,1,60.03,534900.0
Checor | Porta 360 (TIPO 4B),-12.1251938,-77.03223000000001,Miraflores,En planos,flat,1,60.03,569900.0
Checor | Porta 360 (1102),-12.1251938,-77.03223000000001,Miraflores,En planos,duplex,2,120.88,1068000.0
GARDEN 482 (TIPO4),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,flat,3,85.8,525800.0
GARDEN 482 (TIPO1),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,flat,3,74.5,445500.0
GARDEN 482 (TIPO2),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,flat,1,34.8,245800.0
GARDEN 482 (TIPO3),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,flat,3,88.4,637900.0
GARDEN 482 (TIPO6),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,flat,1,77.0,420100.0
GARDEN 482 (DUPLEX1002),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,duplex,2,92.8,554900.0
GARDEN 482 (DUPLEX1003),-12.06919029599059,-77.06659734445219,Pueblo Libre,En planos,duplex,2,88.2,527400.0
Allegra (K),-12.0906279,-77.0797693,San Miguel,En construcción,flat,3,76.05,559535.0
Allegra (E),-12.0906279,-77.0797693,San Miguel,En construcción,flat,2,60.0,431000.0
Allegra (L),-12.0906279,-77.0797693,San Miguel,En construcción,flat,3,70.3,511010.0
Allegra (M),-12.0906279,-77.0797693,San Miguel,En construcción,flat,3,70.3,500350.0
Allegra (A),-12.0906279,-77.0797693,San Miguel,En construcción,duplex,1,64.45,417910.0
Allegra (B),-12.0906279,-77.0797693,San Miguel,En construcción,duplex,1,46.7,343550.0
Allegra (I),-12.0906279,-77.0797693,San Miguel,En construcción,duplex,2,100.45,647463.0
Allegra (D),-12.0906279,-77.0797693,San Miguel,En construcción,duplex,2,99.45,604760.0
Park Side (Flat Típico 1A),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,2,66.42,495960.0
Park Side (Flat Típico 6A),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,2,61.29,452000.0
Park Side (Flat Típico 1B),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,3,64.04,489000.0
Park Side (Flat Típico 2B),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,3,77.22,615000.0
Park Side (Flat Típico 4B),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,2,65.87,495032.0
Park Side (Flat Típico 4A),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,3,98.16,874000.0
Park Side (Flat Típico 5A),-12.0840453,-77.0556295,Jesus Maria,En construcción,flat,3,76.1,614000.0
Park Side (Dúplex SS05A),-12.0840453,-77.0556295,Jesus Maria,En construcción,duplex,2,92.45,625000.0
Park Side (Dúplex 5A),-12.0840453,-77.0556295,Jesus Maria,En construcción,duplex,2,85.84,614000.0
ALBORADA II (1),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,37.6,214760.0
ALBORADA II (2),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,53.5,275850.0
ALBORADA II (4 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,57.2,320440.0
ALBORADA II (4 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,41.5,258800.0
ALBORADA II (4),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,52.2,289220.0
ALBORADA II (5 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,52.4,295480.0
ALBORADA II (6 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,51.8,292360.0
ALBORADA II (6),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,53.4,280000.0
ALBORADA II (7 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,53.1,293810.0
ALBORADA II (7 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,51.8,312360.0
ALBORADA II (7),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,53.4,300000.0
ALBORADA II (8 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,65.3,356030.0
ALBORADA II (8 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,52.0,313400.0
ALBORADA II (8),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,53.5,295150.0
ALBORADA II (9 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,46.3,259130.0
ALBORADA II (9),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,51.8,296820.0
ALBORADA II (10 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,65.0,354500.0
ALBORADA II (10),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,53.1,288500.0
ALBORADA II (10 - III),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,45.0,233500.0
ALBORADA II (11 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,58.7,322370.0
ALBORADA II (11),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,3,62.0,316800.0
ALBORADA II (12),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,1,53.3,263510.0
ALBORADA II (13 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,3,63.6,347360.0
ALBORADA II (13),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,3,65.0,354500.0
ALBORADA II (14),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,2,58.7,290630.0
ALBORADA II (15),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,3,67.0,341300.0
ALBORADA II (16),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,flat,3,63.6,347360.0
ALBORADA II (1- II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,114.2,516520.0
ALBORADA II (2 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,2,92.0,427250.0
ALBORADA II (5 - III),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,105.4,490600.0
ALBORADA II (6 - III),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,105.3,490120.0
ALBORADA II (7 - III),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,105.3,490120.0
ALBORADA II (8 - III),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,105.4,490600.0
ALBORADA II (9 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,103.6,483280.0
ALBORADA II (10 - IV),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,90.0,423020.0
ALBORADA II (11 - IV),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,2,110.4,514280.0
ALBORADA II (12 - II),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,106.5,490670.0
ALBORADA II (15 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,94.6,434300.0
ALBORADA II (16 - I),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,75.95,345050.0
ALBORADA II (17),-12.085065492036632,-77.09353208541872,San Miguel,En construcción,duplex,1,80.1,363730.0
LUUP (Tipo 1),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,69.1,560000.0
LUUP (Tipo 10),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,71.6,570000.0
LUUP (Tipo 12),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,71.45,570000.0
LUUP (Tipo 13),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,1,26.65,270000.0
LUUP (Tipo 14),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,1,25.1,270000.0
LUUP (Tipo 15),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,1,27.6,270000.0
LUUP (Tipo 2),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,2,55.5,455000.0
LUUP (Tipo 3),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,2,56.6,455000.0
LUUP (Tipo 4),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,1,38.5,390000.0
LUUP (Tipo 5),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,2,57.05,465000.0
LUUP (Tipo 6),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,68.35,560000.0
LUUP (Tipo 7),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,70.0,570000.0
LUUP (Tipo 8),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,61.3,530000.0
LUUP (Tipo 9),-12.0912812,-77.02922319999999,San Isidro,En planos,flat,3,63.2,540000.0
Roma (3),-12.0930443,-77.0520172,San Isidro,Entrega inmediata,flat,2,121.41,1110900.0
Roma (6),-12.0930443,-77.0520172,San Isidro,Entrega inmediata,flat,3,215.99,2005496.25
Roma (7),-12.0930443,-77.0520172,San Isidro,Entrega inmediata,flat,2,195.63,1812547.5
SONHOS (TIPO 1),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,60.56,495500.0
SONHOS (TIPO 5),-12.1139411,-77.0296642,Miraflores,En planos,flat,2,76.15,683000.0
SONHOS (TIPO 7),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,73.6,591100.0
SONHOS (TIPO 8),-12.1139411,-77.0296642,Miraflores,En planos,flat,2,78.42,660100.0
SONHOS (TIPO 9),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,62.05,554000.0
SONHOS (TIPO 10),-12.1139411,-77.0296642,Miraflores,En planos,flat,2,74.78,691000.0
SONHOS (TIPO 11),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,78.5,644000.0
SONHOS (TIPO 12),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,73.6,602900.0
SONHOS (TIPO 13),-12.1139411,-77.0296642,Miraflores,En planos,flat,2,78.42,669100.0
SONHOS (TIPO 14),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,62.05,564000.0
SONHOS (TIPO 16),-12.1139411,-77.0296642,Miraflores,En planos,flat,1,77.15,645000.0
SONHOS (TIPO 1401),-12.1139411,-77.0296642,Miraflores,En planos,flat,2,128.02,848100.0
SONHOS (TIPO 1402),-12.1139411,-77.0296642,Miraflores,En planos,flat,2,78.43,675100.0
